"id";"parent";"level";"type";"name";"part";"v_total";"v_eu";"v_nation";"v_proc_eu";"v_proc_nation"
"21-1-1";"21-1";"d";"Podzadanie 21.1.1";"Wspieranie postępu biologicznego w produkcji roślinnej";"";24981;0;24981;0.0;100.0
"21-1-1-1";"21-1-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";24981;0;24981;0.0;100.0
"21-1-2";"21-1";"d";"Podzadanie 21.1.2";"Badania, rejestracja, rekomendacja i ochrona prawna odmian roślin uprawnych";"";28119;0;28119;0.0;100.0
"21-1-2-1";"21-1-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";28119;0;28119;0.0;100.0
"21-1-3";"21-1";"d";"Podzadanie 21.1.3";"Nadzór nad zdrowiem roślin, obrotem i stosowaniem środków ochrony roślin oraz wytwarzaniem, oceną i obrotem materiałem siewnym";"";119239;0;119239;0.0;100.0
"21-1-3-1";"21-1-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";10254;0;10254;0.0;100.0
"21-1-3-2";"21-1-3";"e";"Dysponent";"Wojewodowie";"85";108985;0;108985;0.0;100.0
"21-1-4";"21-1";"d";"Podzadanie 21.1.4";"Ochrona roślin";"";2554;0;2554;0.0;100.0
"21-1-4-1";"21-1-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";2521;0;2521;0.0;100.0
"21-1-4-2";"21-1-4";"e";"Dysponent";"Wojewodowie";"85";33;0;33;0.0;100.0
"21-1-5";"21-1";"d";"Podzadanie 21.1.5";"Nadzór nad uprawą roślin genetycznie zmodyfikowanych, strefami wolnymi od GMO oraz kontrolą zamierzonego uwolnienia organizmów genetycznie zmodyfikowanych";"";0;0;0;0;0
"21-1-5-1";"21-1-5";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";0;0;0;0;0
"21-1-6";"21-1";"d";"Podzadanie 21.1.6";"Program wieloletni ``Ochrona roślin uprawnych z uwzględnieniem bezpieczeństwa żywności oraz ograniczenia strat w plonach i zagrożeń dla zdrowia ludzi, zwierząt domowych i środowiska``";"";6970;0;6970;0.0;100.0
"21-1-6-1";"21-1-6";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";6970;0;6970;0.0;100.0
"21-1-7";"21-1";"d";"Podzadanie 21.1.7";"Program wieloletni ``Ulepszanie Roślin Zrównoważonych AgroEkosystemów, Wysokiej Jakości Żywności i Produkcji Roślinnej na Cele Nieżywnościowe``";"";11067;0;11067;0.0;100.0
"21-1-7-1";"21-1-7";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";11067;0;11067;0.0;100.0
"21-1-8";"21-1";"d";"Podzadanie 21.1.8";"Program wieloletni ``Rozwój zrównoważonych metod produkcji ogrodniczej w celu zapewnienia wysokiej jakości biologicznej i odżywczej produktów ogrodniczych oraz zachowania bioróżnorodności środowiska i ochrony jego zasobów``";"";10049;0;10049;0.0;100.0
"21-1-8-1";"21-1-8";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";10049;0;10049;0.0;100.0
"21-2";"21";"c";"Zadanie 21.2";"Wspieranie rozwoju produkcji zwierzęcej i hodowli zwierząt";"";119258;0;119258;0.0;100.0
"21-2-1";"21-2";"d";"Podzadanie 21.2.1";"Wspieranie postępu biologicznego w produkcji zwierzęcej";"";108098;0;108098;0.0;100.0
"21-2-1-1";"21-2-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";108098;0;108098;0.0;100.0
"21-2-2";"21-2";"d";"Podzadanie 21.2.2";"Wspieranie działalności kontrolnej";"";10105;0;10105;0.0;100.0
"21-2-2-1";"21-2-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";10105;0;10105;0.0;100.0
"21-2-3";"21-2";"d";"Podzadanie 21.2.3";"Program wieloletni ``Biologiczne, środowiskowe i technologiczne uwarunkowania rozwoju produkcji zwierzęcej``";"";1055;0;1055;0.0;100.0
"21-2-3-1";"21-2-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";1055;0;1055;0.0;100.0
"21-3";"21";"c";"Zadanie 21.3";"Ochrona zdrowia i dobrostanu zwierząt oraz zdrowia publicznego w zakresie weterynarii";"";415807;0;415807;0.0;100.0
"21-3-1";"21-3";"d";"Podzadanie 21.3.1";"Ochrona zdrowia i dobrostanu zwierząt";"";228698;0;228698;0.0;100.0
"21-3-1-1";"21-3-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";9997;0;9997;0.0;100.0
"21-3-1-2";"21-3-1";"e";"Dysponent";"Wojewodowie";"85";218701;0;218701;0.0;100.0
"21-3-2";"21-3";"d";"Podzadanie 21.3.2";"Nadzór nad zdrowotną jakością środków spożywczych pochodzenia zwierzęcego i pasz w miejscach ich pozyskiwania, wytwarzania, przetwarzania i składowania";"";159487;0;159487;0.0;100.0
"21-3-2-1";"21-3-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";9895;0;9895;0.0;100.0
"21-3-2-2";"21-3-2";"e";"Dysponent";"Wojewodowie";"85";149592;0;149592;0.0;100.0
"21-3-3";"21-3";"d";"Podzadanie 21.3.3";"Realizacja zadań laboratoriów referencyjnych i innych zadań zleconych";"";14520;0;14520;0.0;100.0
"21-3-3-1";"21-3-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";14520;0;14520;0.0;100.0
"21-3-4";"21-3";"d";"Podzadanie 21.3.4";"Program wieloletni ``Ochrona zdrowia zwierząt i zdrowia publicznego``";"";13102;0;13102;0.0;100.0
"21-3-4-1";"21-3-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";13102;0;13102;0.0;100.0
"21-4";"21";"c";"Zadanie 21.4";"Kształtowanie ustroju rolnego państwa oraz rolnictwo ekologiczne i żywność regionalna, tradycyjna i systemy jakości żywności";"";59701;0;59701;0.0;100.0
"21-4-1";"21-4";"d";"Podzadanie 21.4.1";"Kształtowanie ustroju rolnego państwa";"";37;0;37;0.0;100.0
"21-4-1-1";"21-4-1";"e";"Dysponent";"Wojewodowie";"85";37;0;37;0.0;100.0
"21-4-2";"21-4";"d";"Podzadanie 21.4.2";"Rolnictwo ekologiczne";"";6400;0;6400;0.0;100.0
"21-4-2-1";"21-4-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";5920;0;5920;0.0;100.0
"21-4-2-2";"21-4-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";480;0;480;0.0;100.0
"21-4-3";"21-4";"d";"Podzadanie 21.4.3";"Żywność regionalna, tradycyjna i systemy jakości żywności";"";290;0;290;0.0;100.0
"21-4-3-1";"21-4-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";20;0;20;0.0;100.0
"21-4-3-2";"21-4-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";270;0;270;0.0;100.0
"21-4-4";"21-4";"d";"Podzadanie 21.4.4";"Agrochemiczna obsługa rolnictwa w Polsce";"";36734;0;36734;0.0;100.0
"21-4-4-1";"21-4-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";36734;0;36734;0.0;100.0
"21-4-5";"21-4";"d";"Podzadanie 21.4.5";"Program wieloletni ``Kształtowanie środowiska rolniczego Polski oraz zrównoważony rozwój produkcji rolniczej``";"";6740;0;6740;0.0;100.0
"21-4-5-1";"21-4-5";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";6740;0;6740;0.0;100.0
"21-4-6";"21-4";"d";"Podzadanie 21.4.6";"Program wieloletni ``Ekonomiczne i społeczne uwarunkowania rozwoju gospodarki żywnościowej po wstąpieniu Polski do Unii Europejskiej``";"";9500;0;9500;0.0;100.0
"21-4-6-1";"21-4-6";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";9500;0;9500;0.0;100.0
"21-5";"21";"c";"Zadanie 21.5";"Wspieranie infrastruktury wsi";"";13879;0;13879;0.0;100.0
"21-5-1";"21-5";"d";"Podzadanie 21.5.1";"Nadzór nad wykorzystaniem środków z budżetu przez jst w zakresie usuwania skutków klęsk żywiołowych";"";1829;0;1829;0.0;100.0
"21-5-1-1";"21-5-1";"e";"Dysponent";"Wojewodowie";"85";1829;0;1829;0.0;100.0
"21-5-2";"21-5";"d";"Podzadanie 21.5.2";"Prace geodezyjno-urządzeniowe na potrzeby rolnictwa, w tym scalanie i wymiana gruntów oraz zagospodarowanie poscaleniowe";"";12050;0;12050;0.0;100.0
"21-5-2-1";"21-5-2";"e";"Dysponent";"Wojewodowie";"85";12050;0;12050;0.0;100.0
"21-6";"21";"c";"Zadanie 21.6";"Wspieranie rybactwa śródlądowego i rybołówstwa morskiego";"";557483;356502;200981;63.95;36.05
"21-6-1";"21-6";"d";"Podzadanie 21.6.1";"Wspieranie rybactwa śródlądowego";"";24508;0;24508;0.0;100.0
"21-6-1-1";"21-6-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";4864;0;4864;0.0;100.0
"21-6-1-2";"21-6-1";"e";"Dysponent";"Wojewodowie";"85";19644;0;19644;0.0;100.0
"21-6-2";"21-6";"d";"Podzadanie 21.6.2";"Wspieranie rybołówstwa morskiego";"";12976;0;12976;0.0;100.0
"21-6-2-1";"21-6-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";12976;0;12976;0.0;100.0
"21-6-3";"21-6";"d";"Podzadanie 21.6.3";"PO Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007-2013";"";514849;356502;158347;69.24;30.76
"21-6-3-1";"21-6-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";483037;356502;126535;73.8;26.2
"21-6-3-2";"21-6-3";"e";"Dysponent";"Wojewodowie";"85";31812;0;31812;0.0;100.0
"21-6-4";"21-6";"d";"Podzadanie 21.6.4";"Program wieloletni ``Wieloletni Program Zbierania Danych Rybackich 2007-2013``";"";5150;0;5150;0.0;100.0
"21-6-4-1";"21-6-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";5150;0;5150;0.0;100.0
"21-7";"21";"c";"Zadanie 21.7";"Realizacja Wspólnej Polityki Rolnej oraz pomocy krajowej";"";23163454;18583060;4580394;80.23;19.77
"21-7-1";"21-7";"d";"Podzadanie 21.7.1";"Doradztwo rolnicze";"";158022;0;158022;0.0;100.0
"21-7-1-1";"21-7-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";3568;0;3568;0.0;100.0
"21-7-1-2";"21-7-1";"e";"Dysponent";"Wojewodowie";"85";154454;0;154454;0.0;100.0
"21-7-2";"21-7";"d";"Podzadanie 21.7.2";"Pomoc krajowa";"";1041305;0;1041305;0.0;100.0
"21-7-2-1";"21-7-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";100000;0;100000;0.0;100.0
"21-7-2-2";"21-7-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";744626;0;744626;0.0;100.0
"21-7-2-3";"21-7-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";193918;0;193918;0.0;100.0
"21-7-2-4";"21-7-2";"e";"Dysponent";"Wojewodowie";"85";2761;0;2761;0.0;100.0
"21-7-3";"21-7";"d";"Podzadanie 21.7.3";"WPR finansowane z EFRG";"";860843;580648;280195;67.45;32.55
"21-7-3-1";"21-7-3";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";860843;580648;280195;67.45;32.55
"21-7-4";"21-7";"d";"Podzadanie 21.7.4";"Wspieranie realizacji WPR Unii Europejskiej";"";852894;550000;302894;64.49;35.51
"21-7-4-1";"21-7-4";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";852894;550000;302894;64.49;35.51
"21-7-5";"21-7";"d";"Podzadanie 21.7.5";"Program Rozwoju Obszarów Wiejskich 2007-2013";"";11901382;10804275;1097107;90.78;9.22
"21-7-5-1";"21-7-5";"e";"Dysponent";"Ministerstwo Finansów";"19";308;0;308;0.0;100.0
"21-7-5-2";"21-7-5";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";11577610;10481630;1095980;90.53;9.47
"21-7-5-3";"21-7-5";"e";"Dysponent";"Wojewodowie";"85";323464;322645;819;99.75;0.25
"21-7-8";"21-7";"d";"Podzadanie 21.7.8";"Realizacja płatności bezpośrednich";"";8318798;6648137;1670661;79.92;20.08
"21-7-8-1";"21-7-8";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";8318798;6648137;1670661;79.92;20.08
"21-7-9";"21-7";"d";"Podzadanie 21.7.9";"Zbieranie i wykorzystywanie danych rachunkowych z gospodarstw rolnych na potrzeby FADN (Farm Accountancy Data Network)";"";30210;0;30210;0.0;100.0
"21-7-9-1";"21-7-9";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";30210;0;30210;0.0;100.0
"21-8";"21";"c";"Zadanie 21.8";"Informatyzacja działalności i budowa społeczeństwa informacyjnego";"";365;0;365;0.0;100.0
"21-8-1";"21-8";"d";"Podzadanie 21.8.1";"Utrzymanie systemów informatycznych";"";40;0;40;0.0;100.0
"21-8-1-1";"21-8-1";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";40;0;40;0.0;100.0
"21-8-2";"21-8";"d";"Podzadanie 21.8.2";"Budowa i wdrożenie rozwiązań informatycznych";"";325;0;325;0.0;100.0
"21-8-2-1";"21-8-2";"e";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";325;0;325;0.0;100.0
"22";"";"b";"FUNKCJA 22";"PLANOWANIE STRATEGICZNE ORAZ OBSŁUGA ADMINISTRACYJNA I TECHNICZNA";"";3865561;21031;3844530;0.54;99.46
"22-1";"22";"c";"Zadanie 22.1";"Koordynacja merytoryczna działalności, planowania strategicznego i operacyjnego";"";700665;45;700620;0.01;99.99
"22-1-1";"22-1";"d";"Dysponent";"Kancelaria Senatu";"03";6119;0;6119;0.0;100.0
"22-1-2";"22-1";"d";"Dysponent";"Ministerstwo Środowiska";"22";2738;0;2738;0.0;100.0
"22-1-3";"22-1";"d";"Dysponent";"Ministerstwo Kultury i Dziedzictwa Narodowego";"24";19026;0;19026;0.0;100.0
"22-1-4";"22-1";"d";"Dysponent";"Ministerstwo Sportu i Turystyki";"25";11192;0;11192;0.0;100.0
"22-1-5";"22-1";"d";"Dysponent";"Ministerstwo Infrastruktury";"26";944;0;944;0.0;100.0
"22-1-6";"22-1";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";614;0;614;0.0;100.0
"22-1-7";"22-1";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";4734;45;4689;0.95;99.05
"22-1-8";"22-1";"d";"Dysponent";"Ministerstwo Obrony Narodowej";"29";149345;0;149345;0.0;100.0
"22-1-9";"22-1";"d";"Dysponent";"Ministerstwo Edukacji Narodowej";"30";13464;0;13464;0.0;100.0
"22-1-10";"22-1";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";14965;0;14965;0.0;100.0
"22-1-11";"22-1";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";46273;0;46273;0.0;100.0
"22-1-12";"22-1";"d";"Dysponent";"Krajowa Rada Radiofonii i Telewizji";"09";5219;0;5219;0.0;100.0
"22-1-13";"22-1";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";9553;0;9553;0.0;100.0
"22-1-14";"22-1";"d";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";6386;0;6386;0.0;100.0
"22-1-15";"22-1";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";7334;0;7334;0.0;100.0
"22-1-16";"22-1";"d";"Dysponent";"Ministerstwo Skarbu Państwa";"36";5525;0;5525;0.0;100.0
"22-1-17";"22-1";"d";"Dysponent";"Ministerstwo Sprawiedliwości";"37";16493;0;16493;0.0;100.0
"22-1-18";"22-1";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"38";15;0;15;0.0;100.0
"22-1-19";"22-1";"d";"Dysponent";"Ministerstwo Infrastruktury";"39";10706;0;10706;0.0;100.0
"22-1-20";"22-1";"d";"Dysponent";"Ministerstwo Sportu i Turystyki";"40";925;0;925;0.0;100.0
"22-1-21";"22-1";"d";"Dysponent";"Ministerstwo Środowiska";"41";2905;0;2905;0.0;100.0
"22-1-22";"22-1";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";22989;0;22989;0.0;100.0
"22-1-23";"22-1";"d";"Dysponent";"Krajowe Biuro Wyborcze";"11";4293;0;4293;0.0;100.0
"22-1-24";"22-1";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"43";527;0;527;0.0;100.0
"22-1-25";"22-1";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";7358;0;7358;0.0;100.0
"22-1-26";"22-1";"d";"Dysponent";"Ministerstwo Spraw Zagranicznych";"45";51452;0;51452;0.0;100.0
"22-1-27";"22-1";"d";"Dysponent";"Ministerstwo Zdrowia";"46";32143;0;32143;0.0;100.0
"22-1-28";"22-1";"d";"Dysponent";"Urząd Zamówień Publicznych";"49";1565;0;1565;0.0;100.0
"22-1-29";"22-1";"d";"Dysponent";"Urząd Regulacji Energetyki";"50";2750;0;2750;0.0;100.0
"22-1-30";"22-1";"d";"Dysponent";"Urząd Ochrony Konkurencji i Konsumentów";"53";6456;0;6456;0.0;100.0
"22-1-31";"22-1";"d";"Dysponent";"Wyższy Urząd Górniczy";"60";7805;0;7805;0.0;100.0
"22-1-32";"22-1";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";8168;0;8168;0.0;100.0
"22-1-33";"22-1";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"63";1322;0;1322;0.0;100.0
"22-1-34";"22-1";"d";"Dysponent";"Państwowa Inspekcja Pracy";"12";31741;0;31741;0.0;100.0
"22-1-35";"22-1";"d";"Dysponent";"Polski Komitet Normalizacyjny";"65";443;0;443;0.0;100.0
"22-1-36";"22-1";"d";"Dysponent";"Państwowa Agencja Atomistyki";"68";1116;0;1116;0.0;100.0
"22-1-37";"22-1";"d";"Dysponent";"Urząd Komunikacji Elektronicznej";"76";12720;0;12720;0.0;100.0
"22-1-38";"22-1";"d";"Dysponent";"Wojewodowie";"85";118165;0;118165;0.0;100.0
"22-1-39";"22-1";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"17";668;0;668;0.0;100.0
"22-1-40";"22-1";"d";"Dysponent";"Ministerstwo Infrastruktury";"18";6848;0;6848;0.0;100.0
"22-1-41";"22-1";"d";"Dysponent";"Ministerstwo Finansów";"19";27181;0;27181;0.0;100.0
"22-1-42";"22-1";"d";"Dysponent";"Ministerstwo Gospodarki";"20";18637;0;18637;0.0;100.0
"22-1-43";"22-1";"d";"Dysponent";"Ministerstwo Infrastruktury";"21";1843;0;1843;0.0;100.0
"22-2";"22";"c";"Zadanie 22.2";"Obsługa administracyjna";"";2428264;20347;2407917;0.84;99.16
"22-2-1";"22-2";"d";"Dysponent";"Kancelaria Senatu";"03";5653;0;5653;0.0;100.0
"22-2-2";"22-2";"d";"Dysponent";"Ministerstwo Infrastruktury";"21";2810;0;2810;0.0;100.0
"22-2-3";"22-2";"d";"Dysponent";"Ministerstwo Środowiska";"22";58011;0;58011;0.0;100.0
"22-2-4";"22-2";"d";"Dysponent";"Ministerstwo Kultury i Dziedzictwa Narodowego";"24";17813;0;17813;0.0;100.0
"22-2-5";"22-2";"d";"Dysponent";"Ministerstwo Sportu i Turystyki";"25";3704;0;3704;0.0;100.0
"22-2-6";"22-2";"d";"Dysponent";"Ministerstwo Infrastruktury";"26";4478;0;4478;0.0;100.0
"22-2-7";"22-2";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";884;0;884;0.0;100.0
"22-2-8";"22-2";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";48459;1654;46805;3.41;96.59
"22-2-9";"22-2";"d";"Dysponent";"Ministerstwo Obrony Narodowej";"29";36073;0;36073;0.0;100.0
"22-2-10";"22-2";"d";"Dysponent";"Ministerstwo Edukacji Narodowej";"30";5397;0;5397;0.0;100.0
"22-2-11";"22-2";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";8961;0;8961;0.0;100.0
"22-2-12";"22-2";"d";"Dysponent";"Krajowa Rada Radiofonii i Telewizji";"09";2746;0;2746;0.0;100.0
"22-2-13";"22-2";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";14475;0;14475;0.0;100.0
"22-2-14";"22-2";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";1345834;0;1345834;0.0;100.0
"22-2-15";"22-2";"d";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";22636;0;22636;0.0;100.0
"22-2-16";"22-2";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";2182;0;2182;0.0;100.0
"22-2-17";"22-2";"d";"Dysponent";"Ministerstwo Skarbu Państwa";"36";23123;0;23123;0.0;100.0
"22-2-18";"22-2";"d";"Dysponent";"Ministerstwo Sprawiedliwości";"37";102873;17583;85290;17.09;82.91
"22-2-19";"22-2";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"38";15786;1110;14676;7.03;92.97
"22-2-20";"22-2";"d";"Dysponent";"Ministerstwo Infrastruktury";"39";13371;0;13371;0.0;100.0
"22-2-21";"22-2";"d";"Dysponent";"Ministerstwo Sportu i Turystyki";"40";638;0;638;0.0;100.0
"22-2-22";"22-2";"d";"Dysponent";"Ministerstwo Środowiska";"41";63985;0;63985;0.0;100.0
"22-2-23";"22-2";"d";"Dysponent";"Krajowe Biuro Wyborcze";"11";35487;0;35487;0.0;100.0
"22-2-24";"22-2";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";24106;0;24106;0.0;100.0
"22-2-25";"22-2";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"43";1254;0;1254;0.0;100.0
"22-2-26";"22-2";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";4870;0;4870;0.0;100.0
"22-2-27";"22-2";"d";"Dysponent";"Ministerstwo Spraw Zagranicznych";"45";52635;0;52635;0.0;100.0
"22-2-28";"22-2";"d";"Dysponent";"Ministerstwo Zdrowia";"46";7807;0;7807;0.0;100.0
"22-2-29";"22-2";"d";"Dysponent";"Urząd Zamówień Publicznych";"49";2646;0;2646;0.0;100.0
"22-2-30";"22-2";"d";"Dysponent";"Urząd Regulacji Energetyki";"50";3680;0;3680;0.0;100.0
"22-2-31";"22-2";"d";"Dysponent";"Urząd Ochrony Konkurencji i Konsumentów";"53";8100;0;8100;0.0;100.0
"22-2-32";"22-2";"d";"Dysponent";"Wyższy Urząd Górniczy";"60";3051;0;3051;0.0;100.0
"22-2-33";"22-2";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"62";1527;0;1527;0.0;100.0
"22-2-34";"22-2";"d";"Dysponent";"Państwowa Inspekcja Pracy";"12";44644;0;44644;0.0;100.0
"22-2-35";"22-2";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"63";177;0;177;0.0;100.0
"22-2-36";"22-2";"d";"Dysponent";"Polski Komitet Normalizacyjny";"65";3233;0;3233;0.0;100.0
"22-2-37";"22-2";"d";"Dysponent";"Państwowa Agencja Atomistyki";"68";2174;0;2174;0.0;100.0
"22-2-38";"22-2";"d";"Dysponent";"Urząd Transportu Kolejowego";"71";1938;0;1938;0.0;100.0
"22-2-39";"22-2";"d";"Dysponent";"Kasa Rolniczego Ubezpieczenia Społecznego";"72";0;0;0;0;0
"22-2-40";"22-2";"d";"Dysponent";"Urząd Komunikacji Elektronicznej";"76";19734;0;19734;0.0;100.0
"22-2-41";"22-2";"d";"Dysponent";"Wojewodowie";"85";194392;0;194392;0.0;100.0
"22-2-42";"22-2";"d";"Dysponent";"Kancelaria Prezesa Rady Ministrów";"16";24427;0;24427;0.0;100.0
"22-2-43";"22-2";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"17";2704;0;2704;0.0;100.0
"22-2-44";"22-2";"d";"Dysponent";"Ministerstwo Infrastruktury";"18";9264;0;9264;0.0;100.0
"22-2-45";"22-2";"d";"Dysponent";"Ministerstwo Finansów";"19";123489;0;123489;0.0;100.0
"22-2-46";"22-2";"d";"Dysponent";"Ministerstwo Gospodarki";"20";57033;0;57033;0.0;100.0
"22-3";"22";"c";"Zadanie 22.3";"Obsługa techniczna";"";736632;639;735993;0.09;99.91
"22-3-1";"22-3";"d";"Dysponent";"Kancelaria Sejmu";"02";44892;0;44892;0.0;100.0
"22-3-2";"22-3";"d";"Dysponent";"Ministerstwo Infrastruktury";"21";2008;0;2008;0.0;100.0
"22-3-3";"22-3";"d";"Dysponent";"Ministerstwo Środowiska";"22";19519;0;19519;0.0;100.0
"22-3-4";"22-3";"d";"Dysponent";"Ministerstwo Kultury i Dziedzictwa Narodowego";"24";12682;0;12682;0.0;100.0
"22-3-5";"22-3";"d";"Dysponent";"Ministerstwo Sportu i Turystyki";"25";6573;0;6573;0.0;100.0
"22-3-6";"22-3";"d";"Dysponent";"Ministerstwo Infrastruktury";"26";2661;0;2661;0.0;100.0
"22-3-7";"22-3";"d";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";520;0;520;0.0;100.0
"22-3-8";"22-3";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"28";8870;639;8231;7.2;92.8
"22-3-9";"22-3";"d";"Dysponent";"Ministerstwo Obrony Narodowej";"29";20700;0;20700;0.0;100.0
"22-3-10";"22-3";"d";"Dysponent";"Ministerstwo Edukacji Narodowej";"30";11538;0;11538;0.0;100.0
"22-3-11";"22-3";"d";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";15927;0;15927;0.0;100.0
"22-3-12";"22-3";"d";"Dysponent";"Kancelaria Senatu";"03";19011;0;19011;0.0;100.0
"22-3-13";"22-3";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"32";63080;0;63080;0.0;100.0
"22-3-14";"22-3";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"33";4446;0;4446;0.0;100.0
"22-3-15";"22-3";"d";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";5402;0;5402;0.0;100.0
"22-3-16";"22-3";"d";"Dysponent";"Ministerstwo Rolnictwa i Rozwoju Wsi";"35";152;0;152;0.0;100.0
"22-3-17";"22-3";"d";"Dysponent";"Ministerstwo Skarbu Państwa";"36";18817;0;18817;0.0;100.0
"22-3-18";"22-3";"d";"Dysponent";"Ministerstwo Sprawiedliwości";"37";39302;0;39302;0.0;100.0
"22-3-19";"22-3";"d";"Dysponent";"Ministerstwo Nauki i Szkolnictwa Wyższego";"38";3665;0;3665;0.0;100.0
